Date,Day,Month,Year,Weekday,Q1,Q2,Q3,Q4,Total Sales,S1,S2,S3,S4,Total Revenue
2011-01-29,29,Jan,2011,Saturday,6688,1529,2796,1808,12821,21200.96,9693.86,15154.32,12891.04,58940.18
2011-01-30,30,Jan,2011,Sunday,5943,2206,5708,1427,15284,18839.31,13986.04,30937.36,10174.51,73937.22
2011-01-31,31,Jan,2011,Monday,939,3325,1863,1612,7739,2976.63,21080.5,10097.46,11493.56,45648.149999999994
2011-01-02,2,Jan,2011,Sunday,7590,1909,3479,960,13938,24060.3,12103.06,18856.18,6844.8,61864.340000000004
2011-02-02,2,Feb,2011,Wednesday,1914,3478,3420,1373,10185,6067.38,22050.52,18536.4,9789.49,56443.79
2011-03-02,2,Mar,2011,Wednesday,2559,674,5250,1171,9654,8112.03,4273.16,28455.0,8349.23,49189.42
2011-04-02,2,Apr,2011,Saturday,1887,3763,4099,858,10607,5981.79,23857.42,22216.58,6117.54,58173.33
2011-05-02,2,May,2011,Monday,4925,3326,3186,1174,12611,15612.25,21086.84,17268.12,8370.62,62337.829999999994
2011-06-02,2,Jun,2011,Thursday,1814,3589,1183,1581,8167,5750.38,22754.26,6411.86,11272.53,46189.03
2011-07-02,2,Jul,2011,Saturday,513,2802,5147,890,9352,1626.21,17764.68,27896.74,6345.7,53633.33
2011-08-02,2,Aug,2011,Tuesday,2717,496,1777,1875,6865,8612.89,3144.64,9631.34,13368.75,34757.619999999995
2011-09-02,2,Sep,2011,Friday,3652,2629,1739,1835,9855,11576.84,16667.86,9425.38,13083.55,50753.630000000005
2011-10-02,2,Oct,2011,Sunday,3072,762,2218,449,6501,9738.24,4831.08,12021.56,3201.37,29792.249999999996
2011-11-02,2,Nov,2011,Wednesday,1912,2167,5992,891,10962,6061.04,13738.78,32476.64,6352.83,58629.29
2011-12-02,2,Dec,2011,Friday,1003,578,1188,1549,4318,3179.51,3664.52,6438.96,11044.37,24327.36
2011-02-13,13,Feb,2011,Sunday,7652,1813,4636,990,15091,24256.84,11494.42,25127.12,7058.7,67937.08
2011-02-14,14,Feb,2011,Monday,1845,799,4669,1012,8325,5848.65,5065.66,25305.98,7215.56,43435.85
2011-02-15,15,Feb,2011,Tuesday,1601,2924,4384,1480,10389,5075.17,18538.16,23761.28,10552.4,57927.01
2011-02-16,16,Feb,2011,Wednesday,3735,266,5017,1574,10592,11839.95,1686.44,27192.14,11222.62,51941.15
2011-02-17,17,Feb,2011,Thursday,5129,3374,258,631,9392,16258.93,21391.16,1398.36,4499.03,43547.479999999996
2011-02-18,18,Feb,2011,Friday,299,1945,5483,1527,9254,947.83,12331.3,29717.86,10887.51,53884.5
2011-02-19,19,Feb,2011,Saturday,6216,3625,5546,961,16348,19704.72,22982.5,30059.32,6851.93,79598.47
2011-02-20,20,Feb,2011,Sunday,1953,3677,2640,1219,9489,6191.01,23312.18,14308.8,8691.47,52503.46000000001
2011-02-21,21,Feb,2011,Monday,5691,2610,595,1462,10358,18040.47,16547.4,3224.9,10424.06,48236.83
2011-02-22,22,Feb,2011,Tuesday,5590,2418,1327,575,9910,17720.3,15330.12,7192.34,4099.75,44342.509999999995
2011-02-23,23,Feb,2011,Wednesday,1402,1086,2256,1138,5882,4444.34,6885.24,12227.52,8113.94,31671.039999999997
2011-02-24,24,Feb,2011,Thursday,3491,2529,3646,1872,11538,11066.47,16033.86,19761.32,13347.36,60209.01
2011-02-25,25,Feb,2011,Friday,6231,3713,916,564,11424,19752.27,23540.42,4964.72,4021.32,52278.73
2011-02-26,26,Feb,2011,Saturday,6113,3831,4455,1969,16368,19378.21,24288.54,24146.1,14038.97,81851.82
2011-02-27,27,Feb,2011,Sunday,1464,3861,2510,1841,9676,4640.88,24478.74,13604.2,13126.33,55850.15000000001
2011-02-28,28,Feb,2011,Monday,3338,3434,4400,1571,12743,10581.46,21771.56,23848.0,11201.23,67402.25
2011-01-03,3,Jan,2011,Monday,5454,998,2637,1233,10322,17289.18,6327.32,14292.54,8791.29,46700.33
2011-02-03,3,Feb,2011,Thursday,7204,811,5885,475,14375,22836.68,5141.74,31896.7,3386.75,63261.869999999995
2011-03-03,3,Mar,2011,Thursday,7588,1054,1370,395,10407,24053.96,6682.36,7425.4,2816.35,40978.07
2011-04-03,3,Apr,2011,Sunday,4454,1135,5698,270,11557,14119.18,7195.9,30883.16,1925.1,54123.340000000004
2011-05-03,3,May,2011,Tuesday,4281,524,593,1970,7368,13570.77,3322.16,3214.06,14046.1,34153.090000000004
2011-06-03,3,Jun,2011,Friday,2297,270,3216,1964,7747,7281.49,1711.8,17430.72,14003.32,40427.33
2011-07-03,3,Jul,2011,Sunday,1846,1503,2769,1700,7818,5851.82,9529.02,15007.98,12121.0,42509.82
2011-08-03,3,Aug,2011,Wednesday,6073,1068,1075,596,8812,19251.41,6771.12,5826.5,4249.48,36098.509999999995
2011-09-03,3,Sep,2011,Saturday,6109,3729,5224,1681,16743,19365.53,23641.86,28314.08,11985.53,83307.0
2011-10-03,3,Oct,2011,Monday,6477,3178,747,822,11224,20532.09,20148.52,4048.74,5860.86,50590.21
2011-11-03,3,Nov,2011,Thursday,6226,2493,3489,751,12959,19736.42,15805.62,18910.38,5354.63,59807.049999999996
2011-12-03,3,Dec,2011,Saturday,2626,1626,1794,1725,7771,8324.42,10308.84,9723.48,12299.25,40655.990000000005
2011-03-13,13,Mar,2011,Sunday,6693,2292,5488,1078,15551,21216.81,14531.28,29744.96,7686.14,73179.19
2011-03-14,14,Mar,2011,Monday,1698,509,620,1221,4048,5382.66,3227.06,3360.4,8705.73,20675.85
2011-03-15,15,Mar,2011,Tuesday,3982,3468,3067,487,11004,12622.94,21987.12,16623.14,3472.31,54705.509999999995
2011-03-16,16,Mar,2011,Wednesday,1645,3966,4044,1626,11281,5214.65,25144.44,21918.48,11593.38,63870.94999999999
2011-03-17,17,Mar,2011,Thursday,5848,1072,2651,337,9908,18538.16,6796.48,14368.42,2402.81,42105.869999999995
2011-03-18,18,Mar,2011,Friday,824,1263,1278,1826,5191,2612.08,8007.42,6926.76,13019.38,30565.64
2011-03-19,19,Mar,2011,Saturday,1342,3246,4990,1546,11124,4254.14,20579.64,27045.8,11022.98,62902.56
2011-03-20,20,Mar,2011,Sunday,581,883,1833,718,4015,1841.77,5598.22,9934.86,5119.34,22494.19
2011-03-21,21,Mar,2011,Monday,1906,1021,5985,1411,10323,6042.02,6473.14,32438.7,10060.43,55014.29
2011-03-22,22,Mar,2011,Tuesday,7910,1290,2715,1375,13290,25074.7,8178.6,14715.3,9803.75,57772.350000000006
2011-03-23,23,Mar,2011,Wednesday,2320,983,505,633,4441,7354.4,6232.22,2737.1,4513.29,20837.01
2011-03-24,24,Mar,2011,Thursday,7283,3595,5422,747,17047,23087.11,22792.3,29387.24,5326.11,80592.76000000001
2011-03-25,25,Mar,2011,Friday,2316,2964,1346,315,6941,7341.72,18791.76,7295.32,2245.95,35674.75
2011-03-26,26,Mar,2011,Saturday,6993,2134,2058,427,11612,22167.81,13529.56,11154.36,3044.51,49896.240000000005
2011-03-27,27,Mar,2011,Sunday,4148,3816,2449,1163,11576,13149.16,24193.44,13273.58,8292.19,58908.37
2011-03-28,28,Mar,2011,Monday,5076,2352,1230,1550,10208,16090.92,14911.68,6666.6,11051.5,48720.7
2011-03-29,29,Mar,2011,Tuesday,7922,2889,4665,356,15832,25112.74,18316.26,25284.3,2538.28,71251.58
2011-03-30,30,Mar,2011,Wednesday,1174,3980,4739,1168,11061,3721.58,25233.2,25685.38,8327.84,62968.0
2011-03-31,31,Mar,2011,Thursday,464,2220,421,1663,4768,1470.88,14074.8,2281.82,11857.19,29684.690000000002
2011-01-04,4,Jan,2011,Tuesday,4176,1068,1958,1985,9187,13237.92,6771.12,10612.36,14153.05,44774.45
2011-02-04,4,Feb,2011,Friday,1314,3826,1653,1874,8667,4165.38,24256.84,8959.26,13361.62,50743.100000000006
2011-03-04,4,Mar,2011,Friday,1947,2925,4086,1794,10752,6171.99,18544.5,22146.12,12791.22,59653.83
2011-04-04,4,Apr,2011,Monday,2226,3245,1005,746,7222,7056.42,20573.3,5447.1,5318.98,38395.8
2011-05-04,4,May,2011,Wednesday,3159,1842,1408,421,6830,10014.03,11678.28,7631.36,3001.73,32325.4
2011-06-04,4,Jun,2011,Saturday,6244,3283,2935,395,12857,19793.48,20814.22,15907.7,2816.35,59331.74999999999
2011-07-04,4,Jul,2011,Monday,7436,1300,3444,1945,14125,23572.12,8242.0,18666.48,13867.85,64348.45
2011-08-04,4,Aug,2011,Thursday,6742,2425,4512,1168,14847,21372.14,15374.5,24455.04,8327.84,69529.52
2011-09-04,4,Sep,2011,Sunday,483,507,2413,1389,4792,1531.11,3214.38,13078.46,9903.57,27727.519999999997
2011-10-04,4,Oct,2011,Tuesday,3840,617,1239,1696,7392,12172.8,3911.78,6715.38,12092.48,34892.44
2011-11-04,4,Nov,2011,Friday,2471,1187,5553,1572,10783,7833.07,7525.58,30097.26,11208.36,56664.27
2011-12-04,4,Dec,2011,Sunday,2651,1807,3716,701,8875,8403.67,11456.38,20140.72,4998.13,44998.9
2011-04-13,13,Apr,2011,Wednesday,3096,1732,2198,607,7633,9814.32,10980.88,11913.16,4327.91,37036.27
2011-04-14,14,Apr,2011,Thursday,2764,641,743,263,4411,8761.88,4063.94,4027.06,1875.19,18728.07
2011-04-15,15,Apr,2011,Friday,1836,698,5337,1119,8990,5820.12,4425.32,28926.54,7978.47,47150.45
2011-04-16,16,Apr,2011,Saturday,4836,1505,5600,519,12460,15330.12,9541.7,30352.0,3700.47,58924.29
2011-04-17,17,Apr,2011,Sunday,2900,1512,2201,1641,8254,9193.0,9586.08,11929.42,11700.33,42408.83
2011-04-18,18,Apr,2011,Monday,2501,3322,4078,1683,11584,7928.17,21061.48,22102.76,11999.79,63092.200000000004
2011-04-19,19,Apr,2011,Tuesday,610,2304,2971,1657,7542,1933.7,14607.36,16102.82,11814.41,44458.29
2011-04-20,20,Apr,2011,Wednesday,2319,3222,704,1208,7453,7351.23,20427.48,3815.68,8613.04,40207.43
2011-04-21,21,Apr,2011,Thursday,7155,1511,3626,662,12954,22681.35,9579.74,19652.92,4720.06,56634.06999999999
2011-04-22,22,Apr,2011,Friday,1433,2490,1664,1475,7062,4542.61,15786.6,9018.88,10516.75,39864.84
2011-04-23,23,Apr,2011,Saturday,697,788,5433,1872,8790,2209.49,4995.92,29446.86,13347.36,49999.630000000005
2011-04-24,24,Apr,2011,Sunday,6149,2464,2089,689,11391,19492.33,15621.76,11322.38,4912.57,51349.04
2011-04-25,25,Apr,2011,Monday,5382,3474,4141,464,13461,17060.94,22025.16,22444.22,3308.32,64838.64
2011-04-26,26,Apr,2011,Tuesday,6956,1828,3164,1630,13578,22050.52,11589.52,17148.88,11621.9,62410.82
2011-04-27,27,Apr,2011,Wednesday,4706,2361,1328,1837,10232,14918.02,14968.74,7197.76,13097.81,50182.33
2011-04-28,28,Apr,2011,Thursday,6323,287,2077,1959,10646,20043.91,1819.58,11257.34,13967.67,47088.5
2011-04-29,29,Apr,2011,Friday,7336,3888,5703,847,17774,23255.12,24649.92,30910.26,6039.11,84854.40999999999
2011-04-30,30,Apr,2011,Saturday,1214,2287,684,1611,5796,3848.38,14499.58,3707.28,11486.43,33541.67
2011-01-05,5,Jan,2011,Wednesday,4192,3280,5368,1142,13982,13288.64,20795.2,29094.56,8142.46,71320.86
2011-02-05,5,Feb,2011,Saturday,6271,3108,5218,335,14932,19879.07,19704.72,28281.56,2388.55,70253.90000000001
2011-03-05,5,Mar,2011,Saturday,5365,478,5777,253,11873,17007.05,3030.52,31311.34,1803.89,53152.8
2011-04-05,5,Apr,2011,Tuesday,7103,2609,2302,551,12565,22516.51,16541.06,12476.84,3928.63,55463.04
2011-05-05,5,May,2011,Thursday,7786,2542,5509,1384,17221,24681.62,16116.28,29858.78,9867.92,80524.59999999999
2011-06-05,5,Jun,2011,Sunday,7331,690,5113,1834,14968,23239.27,4374.6,27712.46,13076.42,68402.75
2011-07-05,5,Jul,2011,Tuesday,7574,251,3805,1098,12728,24009.58,1591.34,20623.1,7828.74,54052.76
2011-08-05,5,Aug,2011,Friday,3354,3891,2568,581,10394,10632.18,24668.94,13918.56,4142.53,53362.20999999999
2011-09-05,5,Sep,2011,Monday,4439,3955,3710,528,12632,14071.63,25074.7,20108.2,3764.64,63019.17
2011-10-05,5,Oct,2011,Wednesday,2605,2211,4858,518,10192,8257.85,14017.74,26330.36,3693.34,52299.28999999999
2011-11-05,5,Nov,2011,Saturday,504,1439,3041,1606,6590,1597.68,9123.26,16482.22,11450.78,38653.94
2011-12-05,5,Dec,2011,Monday,6064,2151,3480,1228,12923,19222.88,13637.34,18861.6,8755.64,60477.46
2011-05-13,13,May,2011,Friday,7826,1678,716,634,10854,24808.42,10638.52,3880.72,4520.42,43848.08
2011-05-14,14,May,2011,Saturday,6499,2546,2963,1103,13111,20601.83,16141.64,16059.46,7864.39,60667.32
2011-05-15,15,May,2011,Sunday,1946,3626,4299,1586,11457,6168.82,22988.84,23300.58,11308.18,63766.420000000006
2011-05-16,16,May,2011,Monday,1942,2412,3651,377,8382,6156.14,15292.08,19788.42,2688.01,43924.65
2011-05-17,17,May,2011,Tuesday,5544,3039,4246,1187,14016,17574.48,19267.26,23013.32,8463.31,68318.37
2011-05-18,18,May,2011,Wednesday,5920,423,1180,1834,9357,18766.4,2681.82,6395.6,13076.42,40920.24
2011-05-19,19,May,2011,Thursday,5632,3975,4771,1181,15559,17853.44,25201.5,25858.82,8420.53,77334.29000000001
2011-05-20,20,May,2011,Friday,1152,287,1929,301,3669,3651.84,1819.58,10455.18,2146.13,18072.73
2011-05-21,21,May,2011,Saturday,1216,2236,5667,1499,10618,3854.72,14176.24,30715.14,10687.87,59433.97
2011-05-22,22,May,2011,Sunday,2151,2213,3555,1979,9898,6818.67,14030.42,19268.1,14110.27,54227.46000000001
2011-05-23,23,May,2011,Monday,3941,3098,282,590,7911,12492.97,19641.32,1528.44,4206.7,37869.43
2011-05-24,24,May,2011,Tuesday,6413,986,3012,790,11201,20329.21,6251.24,16325.04,5632.7,48538.189999999995
2011-05-25,25,May,2011,Wednesday,733,951,620,298,2602,2323.61,6029.34,3360.4,2124.74,13838.09
2011-05-26,26,May,2011,Thursday,2582,3386,4222,1143,11333,8184.94,21467.24,22883.24,8149.59,60685.009999999995
2011-05-27,27,May,2011,Friday,7152,2086,5467,685,15390,22671.84,13225.24,29631.14,4884.05,70412.27
2011-05-28,28,May,2011,Saturday,5973,1952,3088,1415,12428,18934.41,12375.68,16736.96,10088.95,58136.0
2011-05-29,29,May,2011,Sunday,7138,2891,2414,375,12818,22627.46,18328.94,13083.88,2673.75,56714.02999999999
2011-05-30,30,May,2011,Monday,4139,311,5433,345,10228,13120.63,1971.74,29446.86,2459.85,46999.079999999994
2011-05-31,31,May,2011,Tuesday,1507,2980,3816,1202,9505,4777.19,18893.2,20682.72,8570.26,52923.37
2011-01-06,6,Jan,2011,Thursday,756,318,5439,305,6818,2396.52,2016.12,29479.38,2174.65,36066.670000000006
2011-02-06,6,Feb,2011,Sunday,2661,3781,4460,405,11307,8435.37,23971.54,24173.2,2887.65,59467.76
2011-03-06,6,Mar,2011,Sunday,4612,398,3706,472,9188,14620.04,2523.32,20086.52,3365.36,40595.240000000005
2011-04-06,6,Apr,2011,Wednesday,6640,593,3278,1237,11748,21048.8,3759.62,17766.76,8819.81,51394.98999999999
2011-05-06,6,May,2011,Friday,2652,1381,5383,855,10271,8406.84,8755.54,29175.86,6096.15,52434.39000000001
2011-06-06,6,Jun,2011,Monday,1060,916,3332,1535,6843,3360.2,5807.44,18059.44,10944.55,38171.63
2011-07-06,6,Jul,2011,Wednesday,6880,1300,3782,1091,13053,21809.6,8242.0,20498.44,7778.83,58328.869999999995
2011-08-06,6,Aug,2011,Saturday,2472,3649,5327,1231,12679,7836.24,23134.66,28872.34,8777.03,68620.27
2011-09-06,6,Sep,2011,Tuesday,3282,3958,3307,472,11019,10403.94,25093.72,17923.94,3365.36,56786.96000000001
2011-10-06,6,Oct,2011,Thursday,7850,2368,4883,578,15679,24884.5,15013.12,26465.86,4121.14,70484.62000000001
2011-11-06,6,Nov,2011,Sunday,4409,1096,1356,1462,8323,13976.53,6948.64,7349.52,10424.06,38698.75
2011-12-06,6,Dec,2011,Tuesday,1439,3776,4217,1360,10792,4561.63,23939.84,22856.14,9696.8,61054.41
2011-06-13,13,Jun,2011,Monday,5711,3887,4932,1935,16465,18103.87,24643.58,26731.44,13796.55,83275.44
2011-06-14,14,Jun,2011,Tuesday,5961,3015,4715,1393,15084,18896.37,19115.1,25555.3,9932.09,73498.86
2011-06-15,15,Jun,2011,Wednesday,4885,2258,3165,1933,12241,15485.45,14315.72,17154.3,13782.29,60737.76
2011-06-16,16,Jun,2011,Thursday,6917,1940,4710,1198,14765,21926.89,12299.6,25528.2,8541.74,68296.43000000001
2011-06-17,17,Jun,2011,Friday,2478,3308,2748,451,8985,7855.26,20972.72,14894.16,3215.63,46937.77
2011-06-18,18,Jun,2011,Saturday,3026,1129,261,1336,5752,9592.42,7157.86,1414.62,9525.68,27690.579999999998
2011-06-19,19,Jun,2011,Sunday,7802,840,435,1277,10354,24732.34,5325.6,2357.7,9105.01,41520.65
2011-06-20,20,Jun,2011,Monday,1907,1072,4624,966,8569,6045.19,6796.48,25062.08,6887.58,44791.33
2011-06-21,21,Jun,2011,Tuesday,6932,2542,4191,1948,15613,21974.44,16116.28,22715.22,13889.24,74695.18000000001
2011-06-22,22,Jun,2011,Wednesday,7805,2020,2918,1548,14291,24741.85,12806.8,15815.56,11037.24,64401.44999999999
2011-06-23,23,Jun,2011,Thursday,759,3970,520,1638,6887,2406.03,25169.8,2818.4,11678.94,42073.17
2011-06-24,24,Jun,2011,Friday,5213,3331,2791,1007,12342,16525.21,21118.54,15127.22,7179.91,59950.880000000005
2011-06-25,25,Jun,2011,Saturday,7671,2428,4877,1419,16395,24317.07,15393.52,26433.34,10117.47,76261.4
2011-06-26,26,Jun,2011,Sunday,1710,431,3260,1690,7091,5420.7,2732.54,17669.2,12049.7,37872.14
2011-06-27,27,Jun,2011,Monday,5788,3597,3968,1408,14761,18347.96,22804.98,21506.56,10039.04,72698.54000000001
2011-06-28,28,Jun,2011,Tuesday,1135,1102,3396,1519,7152,3597.95,6986.68,18406.32,10830.47,39821.42
2011-06-29,29,Jun,2011,Wednesday,7543,1218,3220,1874,13855,23911.31,7722.12,17452.4,13361.62,62447.450000000004
2011-06-30,30,Jun,2011,Thursday,7938,1335,1753,1469,12495,25163.46,8463.9,9501.26,10473.97,53602.590000000004
2011-01-07,7,Jan,2011,Friday,6368,1151,2366,1261,11146,20186.56,7297.34,12823.72,8990.93,49298.55
2011-02-07,7,Feb,2011,Monday,4910,3445,3486,1448,13289,15564.7,21841.3,18894.12,10324.24,66624.36
2011-03-07,7,Mar,2011,Monday,1651,2725,4301,1183,9860,5233.67,17276.5,23311.42,8434.79,54256.38
2011-04-07,7,Apr,2011,Thursday,3548,641,3359,1739,9287,11247.16,4063.94,18205.78,12399.07,45915.95
2011-05-07,7,May,2011,Saturday,1634,2913,2387,782,7716,5179.78,18468.42,12937.54,5575.66,42161.399999999994
2011-06-07,7,Jun,2011,Tuesday,2689,3408,5663,1183,12943,8524.13,21606.72,30693.46,8434.79,69259.1
2011-07-07,7,Jul,2011,Thursday,3968,3967,1895,322,10152,12578.56,25150.78,10270.9,2295.86,50296.1
2011-08-07,7,Aug,2011,Sunday,5771,313,658,1939,8681,18294.07,1984.42,3566.36,13825.07,37669.92
2011-09-07,7,Sep,2011,Wednesday,6356,2971,4542,923,14792,20148.52,18836.14,24617.64,6580.99,70183.29000000001
2011-10-07,7,Oct,2011,Friday,6660,3277,2110,623,12670,21112.2,20776.18,11436.2,4441.99,57766.57
2011-11-07,7,Nov,2011,Monday,2486,1046,5287,965,9784,7880.62,6631.64,28655.54,6880.45,50048.25
2011-12-07,7,Dec,2011,Wednesday,1143,1923,2862,1868,7796,3623.31,12191.82,15512.04,13318.84,44646.009999999995
2011-07-13,13,Jul,2011,Wednesday,2712,1437,2764,1397,8310,8597.04,9110.58,14980.88,9960.61,42649.11
2011-07-14,14,Jul,2011,Thursday,3721,1109,1746,580,7156,11795.57,7031.06,9463.32,4135.4,32425.35
2011-07-15,15,Jul,2011,Friday,2546,3402,3411,1417,10776,8070.82,21568.68,18487.62,10103.21,58230.329999999994
2011-07-16,16,Jul,2011,Saturday,895,1686,4822,1983,9386,2837.15,10689.24,26135.24,14138.79,53800.420000000006
2011-07-17,17,Jul,2011,Sunday,7718,463,2498,1658,12337,24466.06,2935.42,13539.16,11821.54,52762.18
2011-07-18,18,Jul,2011,Monday,7149,1302,2350,953,11754,22662.33,8254.68,12737.0,6794.89,50448.9
2011-07-19,19,Jul,2011,Tuesday,1566,1307,1597,359,4829,4964.22,8286.38,8655.74,2559.67,24466.009999999995
2011-07-20,20,Jul,2011,Wednesday,1955,3318,2163,356,7792,6197.35,21036.12,11723.46,2538.28,41495.21
2011-07-21,21,Jul,2011,Thursday,6015,3992,671,748,11426,19067.55,25309.28,3636.82,5333.24,53346.89
2011-07-22,22,Jul,2011,Friday,3545,1125,424,514,5608,11237.65,7132.5,2298.08,3664.82,24333.050000000003
2011-07-23,23,Jul,2011,Saturday,6333,1417,861,374,8985,20075.61,8983.78,4666.62,2666.62,36392.630000000005
2011-07-24,24,Jul,2011,Sunday,1159,1596,2510,1117,6382,3674.03,10118.64,13604.2,7964.21,35361.08
2011-07-25,25,Jul,2011,Monday,5533,790,3008,1370,10701,17539.61,5008.6,16303.36,9768.1,48619.67
2011-07-26,26,Jul,2011,Tuesday,2394,2624,3755,301,9074,7588.98,16636.16,20352.1,2146.13,46723.369999999995
2011-07-27,27,Jul,2011,Wednesday,942,1449,5184,1013,8588,2986.14,9186.66,28097.28,7222.69,47492.770000000004
2011-07-28,28,Jul,2011,Thursday,974,1473,3836,882,7165,3087.58,9338.82,20791.12,6288.66,39506.17999999999
2011-07-29,29,Jul,2011,Friday,2393,1391,5966,1581,11331,7585.81,8818.94,32335.72,11272.53,60013.0
2011-07-30,30,Jul,2011,Saturday,1927,3719,5941,744,12331,6108.59,23578.46,32200.22,5304.72,67191.99
2011-07-31,31,Jul,2011,Sunday,4336,744,4717,667,10464,13745.12,4716.96,25566.14,4755.71,48783.93
2011-01-08,8,Jan,2011,Saturday,881,2083,4275,1395,8634,2792.77,13206.22,23170.5,9946.35,49115.84
2011-02-08,8,Feb,2011,Tuesday,377,1438,4673,650,7138,1195.09,9116.92,25327.66,4634.5,40274.17
2011-03-08,8,Mar,2011,Tuesday,4744,2578,5135,1093,13550,15038.48,16344.52,27831.7,7793.09,67007.79
2011-04-08,8,Apr,2011,Friday,7518,3866,3513,1566,16463,23832.06,24510.44,19040.46,11165.58,78548.54
2011-05-08,8,May,2011,Sunday,3810,3660,3613,646,11729,12077.7,23204.4,19582.46,4605.98,59470.54000000001
2011-06-08,8,Jun,2011,Wednesday,2006,3021,723,1599,7349,6359.02,19153.14,3918.66,11400.87,40831.69
2011-07-08,8,Jul,2011,Friday,7996,2672,3317,1163,15148,25347.32,16940.48,17978.14,8292.19,68558.13
2011-08-08,8,Aug,2011,Monday,4517,3855,2217,1318,11907,14318.89,24440.7,12016.14,9397.34,60173.06999999999
2011-09-08,8,Sep,2011,Thursday,6869,3710,385,1470,12434,21774.73,23521.4,2086.7,10481.1,57863.93
2011-10-08,8,Oct,2011,Saturday,4213,2039,4267,885,11404,13355.21,12927.26,23127.14,6310.05,55719.66
2011-11-08,8,Nov,2011,Tuesday,1626,261,4407,1308,7602,5154.42,1654.74,23885.94,9326.04,40021.14
2011-12-08,8,Dec,2011,Thursday,6939,3374,5423,1719,17455,21996.63,21391.16,29392.66,12256.47,85036.92
2011-08-13,13,Aug,2011,Saturday,2697,2842,256,1594,7389,8549.49,18018.28,1387.52,11365.22,39320.509999999995
2011-08-14,14,Aug,2011,Sunday,3621,3869,4746,799,13035,11478.57,24529.46,25723.32,5696.87,67428.22
2011-08-15,15,Aug,2011,Monday,6487,358,4249,302,11396,20563.79,2269.72,23029.58,2153.26,48016.350000000006
2011-08-16,16,Aug,2011,Tuesday,569,1323,928,279,3099,1803.73,8387.82,5029.76,1989.27,17210.579999999998
2011-08-17,17,Aug,2011,Wednesday,5181,3587,1723,830,11321,16423.77,22741.58,9338.66,5917.9,54421.91000000001
2011-08-18,18,Aug,2011,Thursday,4625,2790,2968,722,11105,14661.25,17688.6,16086.56,5147.86,53584.27
2011-08-19,19,Aug,2011,Friday,3560,3584,908,1278,9330,11285.2,22722.56,4921.36,9112.14,48041.26
2011-08-20,20,Aug,2011,Saturday,1159,308,3551,376,5394,3674.03,1952.72,19246.42,2680.88,27554.05
2011-08-21,21,Aug,2011,Sunday,6072,3939,798,608,11417,19248.24,24973.26,4325.16,4335.04,52881.700000000004
2011-08-22,22,Aug,2011,Monday,4345,1739,4614,356,11054,13773.65,11025.26,25007.88,2538.28,52345.07
2011-08-23,23,Aug,2011,Tuesday,4532,1526,3813,934,10805,14366.44,9674.84,20666.46,6659.42,51367.159999999996
2011-08-24,24,Aug,2011,Wednesday,781,2871,2509,252,6413,2475.77,18202.14,13598.78,1796.76,36073.450000000004
2011-08-25,25,Aug,2011,Thursday,1763,3022,2505,1764,9054,5588.71,19159.48,13577.1,12577.32,50902.61
2011-08-26,26,Aug,2011,Friday,4914,1502,5703,1029,13148,15577.38,9522.68,30910.26,7336.77,63347.09
